latitude,longitude,timestamp,unit,trip_number
40.68765,-74.19286,2023-12-05 13:41:54+00:00,1000,10
40.68754,-74.19288,2023-12-05 13:41:55+00:00,1000,10
40.68743,-74.19289,2023-12-05 13:41:56+00:00,1000,10
40.68721,-74.19292,2023-12-05 13:41:57+00:00,1000,10
40.6871,-74.19293,2023-12-05 13:41:58+00:00,1000,10
40.687,-74.19294,2023-12-05 13:41:59+00:00,1000,10
40.68688,-74.19294,2023-12-05 13:41:59+00:00,1000,10
40.68673,-74.19295,2023-12-05 13:42:00+00:00,1000,10
40.68452,-74.19298,2023-12-05 13:42:15+00:00,1000,10
40.68441,-74.19298,2023-12-05 13:42:16+00:00,1000,10
40.6843,-74.19299,2023-12-05 13:42:17+00:00,1000,10
40.68421,-74.19299,2023-12-05 13:42:17+00:00,1000,10
40.6841,-74.193,2023-12-05 13:42:18+00:00,1000,10
40.68399,-74.19302,2023-12-05 13:42:19+00:00,1000,10
40.68389,-74.19304,2023-12-05 13:42:19+00:00,1000,10
40.68379,-74.19305,2023-12-05 13:42:20+00:00,1000,10
40.68369,-74.19308,2023-12-05 13:42:21+00:00,1000,10
40.68369,-74.19308,2023-12-05 13:42:21+00:00,1000,10
40.68327,-74.19317,2023-12-05 13:42:24+00:00,1000,10
40.68316,-74.19319,2023-12-05 13:42:24+00:00,1000,10
40.68306,-74.19321,2023-12-05 13:42:25+00:00,1000,10
40.68198,-74.19348,2023-12-05 13:42:32+00:00,1000,10
40.68186,-74.19351,2023-12-05 13:42:33+00:00,1000,10
40.68176,-74.19353,2023-12-05 13:42:34+00:00,1000,10
40.68165,-74.19355,2023-12-05 13:42:35+00:00,1000,10
40.68154,-74.19356,2023-12-05 13:42:35+00:00,1000,10
40.68128,-74.1936,2023-12-05 13:42:37+00:00,1000,10
40.68118,-74.19361,2023-12-05 13:42:38+00:00,1000,10
40.68113,-74.19362,2023-12-05 13:42:38+00:00,1000,10
40.68108,-74.19362,2023-12-05 13:42:38+00:00,1000,10
40.68103,-74.19363,2023-12-05 13:42:39+00:00,1000,10
40.68098,-74.19363,2023-12-05 13:42:39+00:00,1000,10
40.68093,-74.19363,2023-12-05 13:42:39+00:00,1000,10
40.68087,-74.19363,2023-12-05 13:42:40+00:00,1000,10
40.68082,-74.19362,2023-12-05 13:42:40+00:00,1000,10
40.68076,-74.19362,2023-12-05 13:42:41+00:00,1000,10
40.68071,-74.19361,2023-12-05 13:42:41+00:00,1000,10
40.68066,-74.1936,2023-12-05 13:42:41+00:00,1000,10
40.6806,-74.19359,2023-12-05 13:42:42+00:00,1000,10
40.68054,-74.19358,2023-12-05 13:42:42+00:00,1000,10
40.68049,-74.19357,2023-12-05 13:42:42+00:00,1000,10
40.68044,-74.19355,2023-12-05 13:42:43+00:00,1000,10
40.68039,-74.19354,2023-12-05 13:42:43+00:00,1000,10
40.68033,-74.19352,2023-12-05 13:42:43+00:00,1000,10
40.68028,-74.1935,2023-12-05 13:42:44+00:00,1000,10
40.68023,-74.19348,2023-12-05 13:42:44+00:00,1000,10
40.68018,-74.19346,2023-12-05 13:42:45+00:00,1000,10
40.68012,-74.19344,2023-12-05 13:42:45+00:00,1000,10
40.68005,-74.1934,2023-12-05 13:42:45+00:00,1000,10
40.67999,-74.19337,2023-12-05 13:42:46+00:00,1000,10
40.67945,-74.19308,2023-12-05 13:42:50+00:00,1000,10
40.67945,-74.19308,2023-12-05 13:42:50+00:00,1000,10
40.67794,-74.19243,2023-12-05 13:43:00+00:00,1000,10
40.67794,-74.19243,2023-12-05 13:43:00+00:00,1000,10
40.67794,-74.19243,2023-12-05 13:43:00+00:00,1000,10
40.67751,-74.19224,2023-12-05 13:43:03+00:00,1000,10
40.67695,-74.192,2023-12-05 13:43:07+00:00,1000,10
40.67689,-74.19197,2023-12-05 13:43:08+00:00,1000,10
40.67683,-74.19195,2023-12-05 13:43:08+00:00,1000,10
40.67678,-74.19193,2023-12-05 13:43:08+00:00,1000,10
40.67672,-74.19192,2023-12-05 13:43:09+00:00,1000,10
40.67665,-74.1919,2023-12-05 13:43:09+00:00,1000,10
40.67642,-74.19184,2023-12-05 13:43:11+00:00,1000,10
40.67636,-74.19182,2023-12-05 13:43:11+00:00,1000,10
40.67631,-74.1918,2023-12-05 13:43:12+00:00,1000,10
40.67609,-74.19171,2023-12-05 13:43:13+00:00,1000,10
40.67609,-74.19171,2023-12-05 13:43:13+00:00,1000,10
40.67607,-74.19178,2023-12-05 13:43:14+00:00,1000,10
40.67606,-74.19185,2023-12-05 13:43:14+00:00,1000,10
40.67604,-74.19191,2023-12-05 13:43:14+00:00,1000,10
40.67601,-74.19197,2023-12-05 13:43:15+00:00,1000,10
40.67599,-74.19204,2023-12-05 13:43:15+00:00,1000,10
40.67595,-74.1921,2023-12-05 13:43:15+00:00,1000,10
40.67592,-74.19216,2023-12-05 13:43:16+00:00,1000,10
40.67589,-74.19222,2023-12-05 13:43:16+00:00,1000,10
40.67585,-74.19228,2023-12-05 13:43:17+00:00,1000,10
40.67575,-74.19244,2023-12-05 13:43:18+00:00,1000,10
40.67572,-74.19249,2023-12-05 13:43:18+00:00,1000,10
40.67571,-74.19253,2023-12-05 13:43:18+00:00,1000,10
40.67569,-74.19258,2023-12-05 13:43:18+00:00,1000,10
40.67568,-74.19262,2023-12-05 13:43:19+00:00,1000,10
40.67568,-74.19266,2023-12-05 13:43:19+00:00,1000,10
40.67568,-74.19271,2023-12-05 13:43:19+00:00,1000,10
40.67568,-74.19276,2023-12-05 13:43:19+00:00,1000,10
40.67568,-74.19282,2023-12-05 13:43:20+00:00,1000,10
40.67568,-74.19283,2023-12-05 13:43:20+00:00,1000,10
40.67568,-74.19288,2023-12-05 13:43:20+00:00,1000,10
40.67577,-74.1931,2023-12-05 13:43:21+00:00,1000,10
40.67609,-74.19391,2023-12-05 13:43:26+00:00,1000,10
40.67617,-74.19411,2023-12-05 13:43:27+00:00,1000,10
40.67645,-74.19479,2023-12-05 13:43:31+00:00,1000,10
40.67669,-74.19539,2023-12-05 13:43:34+00:00,1000,10
40.67692,-74.19597,2023-12-05 13:43:38+00:00,1000,10
40.67697,-74.19609,2023-12-05 13:43:38+00:00,1000,10
40.67708,-74.19636,2023-12-05 13:43:40+00:00,1000,10
40.67731,-74.19694,2023-12-05 13:43:43+00:00,1000,10
40.67736,-74.19705,2023-12-05 13:43:44+00:00,1000,10
40.67741,-74.19718,2023-12-05 13:43:45+00:00,1000,10
40.67741,-74.19718,2023-12-05 13:43:45+00:00,1000,10
40.67724,-74.19738,2023-12-05 13:43:46+00:00,1000,10
40.67716,-74.19747,2023-12-05 13:43:47+00:00,1000,10
40.67707,-74.19756,2023-12-05 13:43:48+00:00,1000,10
40.67698,-74.19765,2023-12-05 13:43:48+00:00,1000,10
40.67689,-74.19773,2023-12-05 13:43:49+00:00,1000,10
40.67631,-74.19826,2023-12-05 13:43:54+00:00,1000,10
40.67602,-74.19846,2023-12-05 13:43:56+00:00,1000,10
40.67591,-74.19854,2023-12-05 13:43:57+00:00,1000,10
40.67517,-74.19907,2023-12-05 13:44:02+00:00,1000,10
40.67508,-74.19913,2023-12-05 13:44:03+00:00,1000,10
40.67438,-74.19961,2023-12-05 13:44:08+00:00,1000,10
40.67406,-74.19983,2023-12-05 13:44:11+00:00,1000,10
40.67367,-74.2001,2023-12-05 13:44:14+00:00,1000,10
40.6732,-74.20038,2023-12-05 13:44:17+00:00,1000,10
40.67314,-74.20042,2023-12-05 13:44:18+00:00,1000,10
40.67274,-74.20066,2023-12-05 13:44:21+00:00,1000,10
40.67231,-74.20092,2023-12-05 13:44:24+00:00,1000,10
40.67219,-74.20099,2023-12-05 13:44:25+00:00,1000,10
40.6718,-74.20122,2023-12-05 13:44:27+00:00,1000,10
40.67104,-74.20167,2023-12-05 13:44:33+00:00,1000,10
40.67039,-74.20206,2023-12-05 13:44:38+00:00,1000,10
40.66975,-74.20244,2023-12-05 13:44:42+00:00,1000,10
40.66909,-74.20283,2023-12-05 13:44:47+00:00,1000,10
40.66844,-74.20321,2023-12-05 13:44:52+00:00,1000,10
40.66792,-74.20352,2023-12-05 13:44:56+00:00,1000,10
40.66772,-74.20366,2023-12-05 13:44:57+00:00,1000,10
40.66721,-74.204,2023-12-05 13:45:01+00:00,1000,10
40.66708,-74.20409,2023-12-05 13:45:02+00:00,1000,10
40.66647,-74.20448,2023-12-05 13:45:07+00:00,1000,10
40.66618,-74.20467,2023-12-05 13:45:09+00:00,1000,10
40.66594,-74.20482,2023-12-05 13:45:11+00:00,1000,10
40.66568,-74.205,2023-12-05 13:45:12+00:00,1000,10
40.66553,-74.20509,2023-12-05 13:45:14+00:00,1000,10
40.66489,-74.20549,2023-12-05 13:45:18+00:00,1000,10
40.66425,-74.20591,2023-12-05 13:45:23+00:00,1000,10
40.66359,-74.20629,2023-12-05 13:45:28+00:00,1000,10
40.6626,-74.20687,2023-12-05 13:45:35+00:00,1000,10
40.66083,-74.20795,2023-12-05 13:45:48+00:00,1000,10
40.65761,-74.20993,2023-12-05 13:46:12+00:00,1000,10
40.6563,-74.21071,2023-12-05 13:46:21+00:00,1000,10
40.65554,-74.21117,2023-12-05 13:46:27+00:00,1000,10
40.65476,-74.21167,2023-12-05 13:46:33+00:00,1000,10
40.65464,-74.21175,2023-12-05 13:46:34+00:00,1000,10
40.65441,-74.21191,2023-12-05 13:46:35+00:00,1000,10
40.65413,-74.21212,2023-12-05 13:46:38+00:00,1000,10
40.65379,-74.21243,2023-12-05 13:46:40+00:00,1000,10
40.65347,-74.21277,2023-12-05 13:46:43+00:00,1000,10
40.65323,-74.21309,2023-12-05 13:46:45+00:00,1000,10
40.65305,-74.2134,2023-12-05 13:46:47+00:00,1000,10
40.65303,-74.21344,2023-12-05 13:46:48+00:00,1000,10
40.65285,-74.21384,2023-12-05 13:46:50+00:00,1000,10
40.65272,-74.21422,2023-12-05 13:46:52+00:00,1000,10
40.65261,-74.21462,2023-12-05 13:46:54+00:00,1000,10
40.65242,-74.21529,2023-12-05 13:46:58+00:00,1000,10
40.65225,-74.21596,2023-12-05 13:47:01+00:00,1000,10
40.65213,-74.21638,2023-12-05 13:47:04+00:00,1000,10
40.65204,-74.21672,2023-12-05 13:47:05+00:00,1000,10
40.65197,-74.21699,2023-12-05 13:47:07+00:00,1000,10
40.6519,-74.21724,2023-12-05 13:47:08+00:00,1000,10
40.65188,-74.21733,2023-12-05 13:47:09+00:00,1000,10
40.65179,-74.21767,2023-12-05 13:47:11+00:00,1000,10
40.65168,-74.21817,2023-12-05 13:47:13+00:00,1000,10
40.65134,-74.21939,2023-12-05 13:47:20+00:00,1000,10
40.65134,-74.21939,2023-12-05 13:47:20+00:00,1000,10
40.6511,-74.22017,2023-12-05 13:47:24+00:00,1000,10
40.65097,-74.22054,2023-12-05 13:47:26+00:00,1000,10
40.65076,-74.22097,2023-12-05 13:47:29+00:00,1000,10
40.65064,-74.22122,2023-12-05 13:47:30+00:00,1000,10
40.65042,-74.22156,2023-12-05 13:47:32+00:00,1000,10
40.65011,-74.22196,2023-12-05 13:47:35+00:00,1000,10
40.6497,-74.22246,2023-12-05 13:47:39+00:00,1000,10
40.64906,-74.22323,2023-12-05 13:47:45+00:00,1000,10
40.64891,-74.22341,2023-12-05 13:47:46+00:00,1000,10
40.64874,-74.22361,2023-12-05 13:47:48+00:00,1000,10
40.64852,-74.22387,2023-12-05 13:47:50+00:00,1000,10
40.64829,-74.22414,2023-12-05 13:47:52+00:00,1000,10
40.64821,-74.22423,2023-12-05 13:47:52+00:00,1000,10
40.64797,-74.22448,2023-12-05 13:47:55+00:00,1000,10
40.64778,-74.22467,2023-12-05 13:47:56+00:00,1000,10
40.6476,-74.22483,2023-12-05 13:47:58+00:00,1000,10
40.64743,-74.22497,2023-12-05 13:47:59+00:00,1000,10
40.64738,-74.22502,2023-12-05 13:47:59+00:00,1000,10
40.64655,-74.22571,2023-12-05 13:48:06+00:00,1000,10
40.64633,-74.22589,2023-12-05 13:48:08+00:00,1000,10
40.64624,-74.22597,2023-12-05 13:48:08+00:00,1000,10
40.64613,-74.22606,2023-12-05 13:48:09+00:00,1000,10
40.64585,-74.2263,2023-12-05 13:48:11+00:00,1000,10
40.64553,-74.22656,2023-12-05 13:48:14+00:00,1000,10
40.64537,-74.2267,2023-12-05 13:48:15+00:00,1000,10
40.64501,-74.22701,2023-12-05 13:48:18+00:00,1000,10
40.64457,-74.22738,2023-12-05 13:48:22+00:00,1000,10
40.64436,-74.22756,2023-12-05 13:48:23+00:00,1000,10
40.64346,-74.22833,2023-12-05 13:48:30+00:00,1000,10
40.64319,-74.22856,2023-12-05 13:48:33+00:00,1000,10
40.64313,-74.22862,2023-12-05 13:48:33+00:00,1000,10
40.64292,-74.22881,2023-12-05 13:48:35+00:00,1000,10
40.64265,-74.22907,2023-12-05 13:48:37+00:00,1000,10
40.64239,-74.22932,2023-12-05 13:48:39+00:00,1000,10
40.64214,-74.22959,2023-12-05 13:48:41+00:00,1000,10
40.64188,-74.22986,2023-12-05 13:48:43+00:00,1000,10
40.64103,-74.23079,2023-12-05 13:48:51+00:00,1000,10
40.64077,-74.23106,2023-12-05 13:48:53+00:00,1000,10
40.64051,-74.23131,2023-12-05 13:48:55+00:00,1000,10
40.64023,-74.23154,2023-12-05 13:48:57+00:00,1000,10
40.63934,-74.23217,2023-12-05 13:49:04+00:00,1000,10
40.63919,-74.23227,2023-12-05 13:49:05+00:00,1000,10
40.63906,-74.23237,2023-12-05 13:49:06+00:00,1000,10
40.63877,-74.23258,2023-12-05 13:49:08+00:00,1000,10
40.63877,-74.23258,2023-12-05 13:49:08+00:00,1000,10
40.63861,-74.23272,2023-12-05 13:49:10+00:00,1000,10
40.6383,-74.23297,2023-12-05 13:49:12+00:00,1000,10
40.6383,-74.23297,2023-12-05 13:49:12+00:00,1000,10
40.63737,-74.2337,2023-12-05 13:49:19+00:00,1000,10
40.63684,-74.23409,2023-12-05 13:49:23+00:00,1000,10
40.63626,-74.23452,2023-12-05 13:49:28+00:00,1000,10
40.63588,-74.2348,2023-12-05 13:49:31+00:00,1000,10
40.63539,-74.23518,2023-12-05 13:49:35+00:00,1000,10
40.63509,-74.23546,2023-12-05 13:49:37+00:00,1000,10
40.63457,-74.23587,2023-12-05 13:49:41+00:00,1000,10
40.634,-74.23645,2023-12-05 13:49:46+00:00,1000,10
40.63397,-74.23648,2023-12-05 13:49:46+00:00,1000,10
40.63348,-74.23695,2023-12-05 13:49:50+00:00,1000,10
40.63332,-74.2371,2023-12-05 13:49:51+00:00,1000,10
40.63323,-74.23718,2023-12-05 13:49:52+00:00,1000,10
40.63305,-74.23736,2023-12-05 13:49:54+00:00,1000,10
40.63298,-74.23743,2023-12-05 13:49:54+00:00,1000,10
40.63282,-74.23758,2023-12-05 13:49:56+00:00,1000,10
40.63258,-74.23782,2023-12-05 13:49:58+00:00,1000,10
40.63253,-74.23787,2023-12-05 13:49:58+00:00,1000,10
40.63195,-74.23843,2023-12-05 13:50:03+00:00,1000,10
40.63156,-74.23881,2023-12-05 13:50:06+00:00,1000,10
40.63131,-74.23903,2023-12-05 13:50:08+00:00,1000,10
40.631,-74.23931,2023-12-05 13:50:11+00:00,1000,10
40.63015,-74.24008,2023-12-05 13:50:17+00:00,1000,10
40.62998,-74.24024,2023-12-05 13:50:19+00:00,1000,10
40.62973,-74.24048,2023-12-05 13:50:21+00:00,1000,10
40.62949,-74.2407,2023-12-05 13:50:23+00:00,1000,10
40.62942,-74.24077,2023-12-05 13:50:23+00:00,1000,10
40.62881,-74.24133,2023-12-05 13:50:28+00:00,1000,10
40.62755,-74.24251,2023-12-05 13:50:39+00:00,1000,10
40.62728,-74.24276,2023-12-05 13:50:41+00:00,1000,10
40.62713,-74.2429,2023-12-05 13:50:42+00:00,1000,10
40.62697,-74.24305,2023-12-05 13:50:43+00:00,1000,10
40.62677,-74.24324,2023-12-05 13:50:45+00:00,1000,10
40.62659,-74.24341,2023-12-05 13:50:47+00:00,1000,10
40.62455,-74.2453,2023-12-05 13:51:03+00:00,1000,10
40.62415,-74.24567,2023-12-05 13:51:06+00:00,1000,10
40.62335,-74.24641,2023-12-05 13:51:13+00:00,1000,10
40.62328,-74.24648,2023-12-05 13:51:14+00:00,1000,10
40.62306,-74.24669,2023-12-05 13:51:15+00:00,1000,10
40.6227,-74.24702,2023-12-05 13:51:18+00:00,1000,10
40.62178,-74.24785,2023-12-05 13:51:26+00:00,1000,10
40.62096,-74.2486,2023-12-05 13:51:32+00:00,1000,10
40.62076,-74.24879,2023-12-05 13:51:34+00:00,1000,10
40.62049,-74.24904,2023-12-05 13:51:36+00:00,1000,10
40.61981,-74.24967,2023-12-05 13:51:42+00:00,1000,10
40.61961,-74.24986,2023-12-05 13:51:43+00:00,1000,10
40.61942,-74.25003,2023-12-05 13:51:45+00:00,1000,10
40.61882,-74.2506,2023-12-05 13:51:50+00:00,1000,10
40.61867,-74.25073,2023-12-05 13:51:51+00:00,1000,10
40.6185,-74.25089,2023-12-05 13:51:53+00:00,1000,10
40.61831,-74.25107,2023-12-05 13:51:54+00:00,1000,10
40.61813,-74.25124,2023-12-05 13:51:56+00:00,1000,10
40.61668,-74.25258,2023-12-05 13:52:07+00:00,1000,10
40.6158,-74.25339,2023-12-05 13:52:15+00:00,1000,10
40.61549,-74.25368,2023-12-05 13:52:17+00:00,1000,10
40.61517,-74.25398,2023-12-05 13:52:20+00:00,1000,10
40.61462,-74.2545,2023-12-05 13:52:24+00:00,1000,10
40.61419,-74.2549,2023-12-05 13:52:28+00:00,1000,10
40.61402,-74.25505,2023-12-05 13:52:29+00:00,1000,10
40.61296,-74.25599,2023-12-05 13:52:38+00:00,1000,10
40.61183,-74.25702,2023-12-05 13:52:47+00:00,1000,10
40.61085,-74.25793,2023-12-05 13:52:55+00:00,1000,10
40.6099,-74.25881,2023-12-05 13:53:03+00:00,1000,10
40.60885,-74.25975,2023-12-05 13:53:11+00:00,1000,10
40.60842,-74.26014,2023-12-05 13:53:14+00:00,1000,10
40.60785,-74.26067,2023-12-05 13:53:19+00:00,1000,10
40.60744,-74.26106,2023-12-05 13:53:23+00:00,1000,10
40.60726,-74.26122,2023-12-05 13:53:24+00:00,1000,10
40.60713,-74.26134,2023-12-05 13:53:25+00:00,1000,10
40.607,-74.26146,2023-12-05 13:53:26+00:00,1000,10
40.60693,-74.26153,2023-12-05 13:53:27+00:00,1000,10
40.60673,-74.26172,2023-12-05 13:53:28+00:00,1000,10
40.60653,-74.26191,2023-12-05 13:53:30+00:00,1000,10
40.60641,-74.26202,2023-12-05 13:53:31+00:00,1000,10
40.60554,-74.26283,2023-12-05 13:53:38+00:00,1000,10
40.60532,-74.26303,2023-12-05 13:53:40+00:00,1000,10
40.60485,-74.26346,2023-12-05 13:53:44+00:00,1000,10
40.60463,-74.26367,2023-12-05 13:53:45+00:00,1000,10
40.60445,-74.26384,2023-12-05 13:53:47+00:00,1000,10
40.60436,-74.26393,2023-12-05 13:53:48+00:00,1000,10
40.60428,-74.26402,2023-12-05 13:53:48+00:00,1000,10
40.60419,-74.26412,2023-12-05 13:53:49+00:00,1000,10
40.60411,-74.26421,2023-12-05 13:53:50+00:00,1000,10
40.60403,-74.26431,2023-12-05 13:53:51+00:00,1000,10
40.60401,-74.26433,2023-12-05 13:53:51+00:00,1000,10
40.60395,-74.2644,2023-12-05 13:53:51+00:00,1000,10
40.60388,-74.2645,2023-12-05 13:53:52+00:00,1000,10
40.6038,-74.26461,2023-12-05 13:53:53+00:00,1000,10
40.60373,-74.26471,2023-12-05 13:53:53+00:00,1000,10
40.60361,-74.26488,2023-12-05 13:53:55+00:00,1000,10
40.60358,-74.26492,2023-12-05 13:53:55+00:00,1000,10
40.60354,-74.26498,2023-12-05 13:53:55+00:00,1000,10
40.60344,-74.26514,2023-12-05 13:53:56+00:00,1000,10
40.6033,-74.26536,2023-12-05 13:53:58+00:00,1000,10
40.60316,-74.26558,2023-12-05 13:53:59+00:00,1000,10
40.60316,-74.26558,2023-12-05 13:53:59+00:00,1000,10
40.60298,-74.26598,2023-12-05 13:54:02+00:00,1000,10
40.60283,-74.26634,2023-12-05 13:54:04+00:00,1000,10
40.6028,-74.26641,2023-12-05 13:54:04+00:00,1000,10
40.60277,-74.26649,2023-12-05 13:54:05+00:00,1000,10
40.60276,-74.26652,2023-12-05 13:54:05+00:00,1000,10
40.6025,-74.2673,2023-12-05 13:54:09+00:00,1000,10
40.60227,-74.26797,2023-12-05 13:54:13+00:00,1000,10
40.60224,-74.26805,2023-12-05 13:54:13+00:00,1000,10
40.60221,-74.26814,2023-12-05 13:54:14+00:00,1000,10
40.60218,-74.26822,2023-12-05 13:54:14+00:00,1000,10
40.60215,-74.26829,2023-12-05 13:54:15+00:00,1000,10
40.60212,-74.26836,2023-12-05 13:54:15+00:00,1000,10
40.60209,-74.26842,2023-12-05 13:54:15+00:00,1000,10
40.60206,-74.2685,2023-12-05 13:54:16+00:00,1000,10
40.60203,-74.26857,2023-12-05 13:54:16+00:00,1000,10
40.60199,-74.26864,2023-12-05 13:54:17+00:00,1000,10
40.60186,-74.26888,2023-12-05 13:54:18+00:00,1000,10
40.60183,-74.26894,2023-12-05 13:54:19+00:00,1000,10
40.60179,-74.26901,2023-12-05 13:54:19+00:00,1000,10
40.60175,-74.26909,2023-12-05 13:54:19+00:00,1000,10
40.60175,-74.26909,2023-12-05 13:54:19+00:00,1000,10
40.60145,-74.26906,2023-12-05 13:54:21+00:00,1000,10
40.60134,-74.26905,2023-12-05 13:54:22+00:00,1000,10
40.60107,-74.26902,2023-12-05 13:54:24+00:00,1000,10
40.60072,-74.26898,2023-12-05 13:54:26+00:00,1000,10
40.60001,-74.2689,2023-12-05 13:54:31+00:00,1000,10
40.59995,-74.26889,2023-12-05 13:54:32+00:00,1000,10
40.5999,-74.26889,2023-12-05 13:54:32+00:00,1000,10
40.59985,-74.26888,2023-12-05 13:54:32+00:00,1000,10
40.59979,-74.26887,2023-12-05 13:54:33+00:00,1000,10
40.59973,-74.26886,2023-12-05 13:54:33+00:00,1000,10
40.59967,-74.26884,2023-12-05 13:54:33+00:00,1000,10
40.59942,-74.26877,2023-12-05 13:54:35+00:00,1000,10
40.59884,-74.2686,2023-12-05 13:54:39+00:00,1000,10
40.59869,-74.26855,2023-12-05 13:54:40+00:00,1000,10
40.59824,-74.26841,2023-12-05 13:54:43+00:00,1000,10
40.59815,-74.26838,2023-12-05 13:54:44+00:00,1000,10
40.59765,-74.26824,2023-12-05 13:54:47+00:00,1000,10
40.59716,-74.26809,2023-12-05 13:54:51+00:00,1000,10
40.59711,-74.26808,2023-12-05 13:54:51+00:00,1000,10
40.59688,-74.26799,2023-12-05 13:54:53+00:00,1000,10
40.59669,-74.26793,2023-12-05 13:54:54+00:00,1000,10
40.59657,-74.26789,2023-12-05 13:54:55+00:00,1000,10
40.59654,-74.26789,2023-12-05 13:54:55+00:00,1000,10
40.59652,-74.26788,2023-12-05 13:54:55+00:00,1000,10
40.59619,-74.26779,2023-12-05 13:54:57+00:00,1000,10
40.59592,-74.26771,2023-12-05 13:54:59+00:00,1000,10
40.5953,-74.26753,2023-12-05 13:55:03+00:00,1000,10
40.59479,-74.26739,2023-12-05 13:55:07+00:00,1000,10
40.59449,-74.2673,2023-12-05 13:55:09+00:00,1000,10
